value,geographic_identifier,geometry
"456783.07","6405080","MULTIPOLYGON Z(((-85 5 0,-85 9.6945 0,-84.9511 9.7306 0,-84.8972 9.8075 0,-84.9322 9.8922 0,-85 9.9333 0,-85 10 0,-84.8788 10 0,-84.8498 9.9676 0,-84.8056 9.9678 0,-84.7476 9.9672 0,-84.7075 9.9183 0,-84.6309 9.7658 0,-84.6371 9.7383 0,-84.6538 9.7251 0,-84.6735 9.6926 0,-84.6714 9.6619 0,-84.6586 9.6331 0,-84.6186 9.5794 0,-84.5326 9.5198 0,-84.4895 9.524 0,-84.3814 9.5042 0,-84.2295 9.4686 0,-84.1647 9.4011 0,-84.1478 9.3768 0,-84.1231 9.3703 0,-84.0736 9.3597 0,-84.0089 9.3378 0,-83.9501 9.3118 0,-83.7706 9.1817 0,-83.7258 9.1389 0,-83.705 9.1183 0,-83.6265 9.0365 0,-83.6025 8.9678 0,-83.5875 8.875 0,-83.5906 8.8411 0,-83.6742 8.6886 0,-83.7062 8.6767 0,-83.729 8.635 0,-83.7358 8.6125 0,-83.7335 8.5874 0,-83.5956 8.4683 0,-83.5111 8.443 0,-83.4832 8.4425 0,-83.4486 8.4339 0,-83.3959 8.4151 0,-83.3681 8.3972 0,-83.3101 8.3721 0,-83.2911 8.3703 0,-83.2795 8.3776 0,-83.2722 8.4197 0,-83.2725 8.4628 0,-83.2933 8.5305 0,-83.3247 8.5596 0,-83.3504 8.5704 0,-83.3789 8.5772 0,-83.4 8.5869 0,-83.4264 8.6128 0,-83.4804 8.7046 0,-83.4047 8.7292 0,-83.3739 8.7322 0,-83.344 8.728 0,-83.3255 8.7032 0,-83.3259 8.6711 0,-83.2322 8.6242 0,-83.1803 8.5997 0,-83.0953 8.4475 0,-83.1179 8.4045 0,-83.1376 8.388 0,-83.1433 8.3581 0,-83.1214 8.3336 0,-83.0845 8.3065 0,-83.0414 8.2858 0,-82.9944 8.25 0,-82.971 8.2294 0,-82.9399 8.1833 0,-82.8973 8.0958 0,-82.8988 8.0257 0,-82.8686 8.0212 0,-82.85 8.0614 0,-82.8624 8.0987 0,-82.8751 8.1858 0,-82.8713 8.2247 0,-82.8429 8.2738 0,-82.8075 8.2931 0,-82.7794 8.3028 0,-82.7217 8.3172 0,-82.6665 8.3192 0,-82.612 8.3069 0,-82.5561 8.29 0,-82.5272 8.2808 0,-82.5031 8.2717 0,-82.4695 8.2747 0,-82.4044 8.285 0,-82.3786 8.2905 0,-82.345 8.305 0,-82.2872 8.3133 0,-82.247 8.2928 0,-82.2181 8.2725 0,-82.2159 8.2187 0,-82.1932 8.195 0,-82.1422 8.1811 0,-82.0953 8.2147 0,-81.9525 8.1886 0,-81.7386 8.1625 0,-81.7011 8.1205 0,-81.6767 8.0651 0,-81.7067 8.0653 0,-81.6822 8.0186 0,-81.6511 7.9803 0,-81.632 7.97 0,-81.6218 7.9775 0,-81.6167 7.9728 0,-81.6086 7.9403 0,-81.6 7.8705 0,-81.5889 7.7962 0,-81.5722 7.7572 0,-81.497 7.6986 0,-81.4303 7.683 0,-81.3596 7.666 0,-81.3122 7.6494 0,-81.2711 7.6297 0,-81.2179 7.6083 0,-81.1922 7.6384 0,-81.1922 7.6914 0,-81.1717 7.8008 0,-81.1808 7.8201 0,-81.1774 7.8486 0,-81.1528 7.8506 0,-81.1283 7.8397 0,-81.0581 7.8733 0,-81.0575 7.8289 0,-81.0547 7.7472 0,-81.0372 7.6767 0,-81.0108 7.6375 0,-80.9825 7.613 0,-80.9486 7.5578 0,-80.9125 7.4442 0,-80.8883 7.3343 0,-80.911 7.3182 0,-80.929 7.255 0,-80.8825 7.2203 0,-80.8511 7.2103 0,-80.7981 7.2061 0,-80.7139 7.2092 0,-80.6833 7.2164 0,-80.6433 7.2293 0,-80.6342 7.2349 0,-80.5939 7.2364 0,-80.4369 7.2446 0,-80.3758 7.3097 0,-80.3621 7.3729 0,-80.3083 7.4164 0,-80.2814 7.4303 0,-80.2516 7.4288 0,-80.215 7.4169 0,-80.1622 7.4122 0,-80.0958 7.4303 0,-80.0247 7.4517 0,-80.0023 7.4684 0,-80 7.4782 0,-80 5 0,-85 5 0),(-81.6785 7.3886 0,-81.7136 7.4367 0,-81.7156 7.4468 0,-81.7106 7.4792 0,-81.7044 7.4903 0,-81.7103 7.5556 0,-81.7236 7.6169 0,-81.7389 7.6392 0,-81.7586 7.6342 0,-81.8739 7.515 0,-81.8769 7.5042 0,-81.8742 7.4911 0,-81.8533 7.4467 0,-81.8461 7.4332 0,-81.7622 7.3589 0,-81.7478 7.3478 0,-81.6506 7.3219 0,-81.6293 7.3183 0,-81.5901 7.3299 0,-81.5981 7.3636 0,-81.6083 7.3775 0,-81.6288 7.39 0,-81.6494 7.3842 0,-81.6785 7.3886 0)),((-83.0906 10 0,-83.0374 10 0,-83.0771 9.9908 0,-83.0906 10 0)),((-83.0245 10 0,-80 10 0,-80 9.3127 0,-80.0045 9.3067 0,-80.0514 9.2589 0,-80.0927 9.2201 0,-80.1175 9.2069 0,-80.1547 9.1928 0,-80.2539 9.1599 0,-80.3156 9.1503 0,-80.4056 9.1335 0,-80.5359 9.0858 0,-80.602 9.0586 0,-80.6364 9.0417 0,-80.7519 8.9717 0,-80.7792 8.9369 0,-80.8032 8.9057 0,-80.8371 8.8784 0,-80.8645 8.8747 0,-80.8695 8.8767 0,-80.879 8.8789 0,-80.9446 8.8539 0,-80.9663 8.836 0,-81.0897 8.8025 0,-81.1531 8.7875 0,-81.204 8.7811 0,-81.2206 8.7846 0,-81.2736 8.7853 0,-81.5073 8.7931 0,-81.5593 8.8292 0,-81.6131 8.8804 0,-81.6433 8.9194 0,-81.6689 8.9558 0,-81.7086 9.0006 0,-81.7514 9.0472 0,-81.8658 9.1642 0,-81.8863 9.1736 0,-81.9086 9.1688 0,-81.9139 9.1125 0,-81.86 9.0625 0,-81.7881 9.0033 0,-81.8164 8.9453 0,-81.9833 8.9447 0,-82.0603 8.9308 0,-82.1058 8.9414 0,-82.2428 9.0024 0,-82.2753 9.1033 0,-82.3247 9.1883 0,-82.3817 9.2858 0,-82.37 9.3208 0,-82.3636 9.4072 0,-82.5342 9.5479 0,-82.556 9.5623 0,-82.5636 9.5629 0,-82.6083 9.6028 0,-82.6597 9.6269 0,-82.7006 9.6319 0,-82.7631 9.6526 0,-82.8531 9.7444 0,-82.9203 9.83 0,-82.9797 9.9089 0,-83.0108 9.9503 0,-83.0245 10 0),(-82.2352 9.3325 0,-82.2283 9.369 0,-82.2567 9.4278 0,-82.2824 9.4353 0,-82.3251 9.4079 0,-82.2565 9.3522 0,-82.2498 9.3307 0,-82.2352 9.3325 0)),((-80 8.4185 0,-80 7.5361 0,-80.0603 7.6439 0,-80.1586 7.7556 0,-80.3172 7.9158 0,-80.3258 7.9511 0,-80.3517 7.9921 0,-80.3781 7.9989 0,-80.3821 7.999 0,-80.3979 8.0033 0,-80.4424 8.0222 0,-80.4814 8.0832 0,-80.4753 8.0906 0,-80.4821 8.1521 0,-80.4789 8.1969 0,-80.4713 8.2156 0,-80.4243 8.2649 0,-80.3821 8.2908 0,-80.3369 8.2875 0,-80.2257 8.2953 0,-80.1386 8.3394 0,-80.0995 8.3675 0,-80.0706 8.3831 0,-80.0265 8.4015 0,-80.0161 8.4075 0,-80 8.4185 0)))"
"708514.26","6405085","MULTIPOLYGON Z(((-90 5 0,-90 10 0,-85.718 10 0,-85.7142 9.9947 0,-85.6567 9.905 0,-85.6192 9.8889 0,-85.5725 9.8739 0,-85.552 9.87 0,-85.5319 9.8723 0,-85.4397 9.8583 0,-85.385 9.8463 0,-85.345 9.8328 0,-85.2785 9.786 0,-85.2268 9.7273 0,-85.1422 9.5894 0,-85 9.6945 0,-85 5 0,-90 5 0)),((-85.1441 10 0,-85 10 0,-85 9.9333 0,-85.0064 9.9372 0,-85.1372 9.994 0,-85.1441 10 0)))"
"597338.93","6405090","MULTIPOLYGON Z(((-95 5 0,-95 10 0,-90 10 0,-90 5 0,-95 5 0)))"
"597454.37","6405095","MULTIPOLYGON Z(((-100 5 0,-100 10 0,-95 10 0,-95 5 0,-100 5 0)))"
"385144.11","6405100","MULTIPOLYGON Z(((-105 5 0,-105 10 0,-100 10 0,-100 5 0,-105 5 0)))"
"293603.97","6405105","MULTIPOLYGON Z(((-110 5 0,-110 10 0,-105 10 0,-105 5 0,-110 5 0)))"
"170979.59","6405110","MULTIPOLYGON Z(((-115 5 0,-115 10 0,-110 10 0,-110 5 0,-115 5 0)))"
"181055.28","6405115","MULTIPOLYGON Z(((-120 5 0,-120 10 0,-115 10 0,-115 5 0,-120 5 0)))"
"255750.28","6405120","MULTIPOLYGON Z(((-125 5 0,-125 10 0,-120 10 0,-120 5 0,-125 5 0)))"
"248463.21","6405125","MULTIPOLYGON Z(((-130 5 0,-130 10 0,-125 10 0,-125 5 0,-130 5 0)))"
"210379.95","6405130","MULTIPOLYGON Z(((-135 5 0,-135 10 0,-130 10 0,-130 5 0,-135 5 0)))"
"164306.63","6405135","MULTIPOLYGON Z(((-140 5 0,-140 10 0,-135 10 0,-135 5 0,-140 5 0)))"
"89493.93","6405140","MULTIPOLYGON Z(((-145 5 0,-145 10 0,-140 10 0,-140 5 0,-145 5 0)))"
"52922.21","6405145","MULTIPOLYGON Z(((-150 5 0,-150 10 0,-145 10 0,-145 5 0,-150 5 0)))"
"49107.11","6405150","MULTIPOLYGON Z(((-155 5 0,-155 10 0,-150 10 0,-150 5 0,-155 5 0)))"
"52368.15","6405155","MULTIPOLYGON Z(((-160 5 0,-160 10 0,-155 10 0,-155 5 0,-160 5 0)))"
"609344.90","6410015","MULTIPOLYGON Z(((-20 10 0,-20 15 0,-17.0693 15 0,-17.1292 14.9311 0,-17.1461 14.9181 0,-17.167 14.9031 0,-17.1808 14.8955 0,-17.2336 14.8694 0,-17.3833 14.7967 0,-17.4236 14.783 0,-17.4611 14.7724 0,-17.4836 14.7694 0,-17.5328 14.7501 0,-17.4463 14.6567 0,-17.4278 14.6747 0,-17.4315 14.7089 0,-17.4209 14.7311 0,-17.3909 14.74 0,-17.3378 14.7333 0,-17.2258 14.6886 0,-17.1947 14.67 0,-17.1756 14.6544 0,-17.1633 14.6383 0,-17.1483 14.6139 0,-17.1217 14.5467 0,-17.0894 14.4867 0,-17.0625 14.454 0,-17.0364 14.4417 0,-17.0006 14.4282 0,-16.9721 14.4051 0,-16.9478 14.3756 0,-16.9006 14.2633 0,-16.8767 14.1784 0,-16.8578 14.1569 0,-16.8133 14.1228 0,-16.7981 14.0903 0,-16.7758 14.0125 0,-16.6607 14 0,-16.6364 14.0035 0,-16.5614 14.0672 0,-16.5442 14.0914 0,-16.5133 14.1433 0,-16.4531 14.1744 0,-16.3847 14.1625 0,-16.3674 14.1664 0,-16.3652 14.1623 0,-16.4119 14.1458 0,-16.5058 14.105 0,-16.5595 14.0536 0,-16.5724 14.0221 0,-16.5783 14.0017 0,-16.6389 13.9617 0,-16.6575 13.978 0,-16.6874 13.9929 0,-16.7189 13.9828 0,-16.7453 13.9535 0,-16.7394 13.8411 0,-16.7356 13.8164 0,-16.6984 13.7704 0,-16.5603 13.8625 0,-16.4908 13.958 0,-16.4972 13.8675 0,-16.5211 13.8319 0,-16.5408 13.8428 0,-16.5731 13.833 0,-16.5999 13.8074 0,-16.6253 13.7771 0,-16.6386 13.7528 0,-16.6421 13.6969 0,-16.62 13.6583 0,-16.5657 13.59 0,-16.5539 13.5658 0,-16.501 13.4096 0,-16.5046 13.3871 0,-16.5133 13.3686 0,-16.4795 13.3558 0,-16.4035 13.3321 0,-16.3319 13.3383 0,-16.2686 13.3604 0,-16.231 13.3997 0,-16.1925 13.4314 0,-16.1405 13.4535 0,-16.1157 13.4411 0,-16.0972 13.4318 0,-15.8119 13.4564 0,-15.7228 13.4761 0,-15.6583 13.5042 0,-15.5472 13.5287 0,-15.4844 13.5014 0,-15.3975 13.4636 0,-15.359 13.4503 0,-15.3288 13.4542 0,-15.3032 13.4744 0,-15.2972 13.4911 0,-15.2946 13.486 0,-15.3058 13.4515 0,-15.3283 13.4386 0,-15.3589 13.4387 0,-15.4018 13.4474 0,-15.49 13.485 0,-15.5486 13.506 0,-15.6367 13.4528 0,-15.7733 13.433 0,-16.0487 13.4054 0,-16.0865 13.4086 0,-16.1238 13.4158 0,-16.1559 13.4249 0,-16.2096 13.3779 0,-16.2236 13.3481 0,-16.2242 13.3261 0,-16.1939 13.2637 0,-16.1566 13.2817 0,-16.1549 13.2793 0,-16.1714 13.2617 0,-16.1947 13.2526 0,-16.2244 13.2576 0,-16.2237 13.2976 0,-16.2496 13.3185 0,-16.3795 13.2756 0,-16.4217 13.2569 0,-16.5547 13.2951 0,-16.5767 13.3244 0,-16.5997 13.3805 0,-16.6067 13.4022 0,-16.6106 13.4269 0,-16.621 13.4315 0,-16.6114 13.4408 0,-16.5872 13.4362 0,-16.5843 13.4546 0,-16.5901 13.4613 0,-16.6097 13.472 0,-16.6208 13.4756 0,-16.6843 13.4894 0,-16.7099 13.4717 0,-16.7317 13.4497 0,-16.7447 13.4185 0,-16.7861 13.3876 0,-16.8171 13.3707 0,-16.8217 13.3233 0,-16.82 13.2783 0,-16.7844 13.1408 0,-16.7509 13.06 0,-16.7492 13.0467 0,-16.7483 13.0261 0,-16.7492 13.0006 0,-16.7575 12.898 0,-16.7776 12.8582 0,-16.7968 12.8275 0,-16.8001 12.8074 0,-16.7936 12.7122 0,-16.775 12.579 0,-16.7529 12.5647 0,-16.7181 12.5811 0,-16.6467 12.6324 0,-16.6469 12.6613 0,-16.6497 12.6858 0,-16.649 12.7213 0,-16.594 12.7833 0,-16.5972 12.7354 0,-16.5711 12.6714 0,-16.4522 12.5942 0,-16.4217 12.5768 0,-16.3674 12.5642 0,-16.3497 12.5822 0,-16.2942 12.6014 0,-16.2056 12.6122 0,-16.1583 12.6079 0,-16.0715 12.6346 0,-16.0461 12.6579 0,-16.0214 12.7249 0,-16.0153 12.7014 0,-15.9824 12.6534 0,-15.9454 12.6164 0,-15.9059 12.594 0,-15.8458 12.6081 0,-15.7676 12.6193 0,-15.6983 12.6143 0,-15.6671 12.6022 0,-15.6666 12.5735 0,-15.6456 12.5571 0,-15.6186 12.5714 0,-15.5511 12.6332 0,-15.5398 12.6544 0,-15.5549 12.7165 0,-15.5646 12.7344 0,-15.5539 12.7739 0,-15.5269 12.8058 0,-15.4458 12.8319 0,-15.3918 12.8329 0,-15.3994 12.7972 0,-15.4311 12.8042 0,-15.5299 12.7821 0,-15.5421 12.7158 0,-15.5289 12.6972 0,-15.5093 12.6371 0,-15.5753 12.561 0,-15.6344 12.531 0,-15.677 12.543 0,-15.691 12.5731 0,-15.7297 12.5867 0,-15.7743 12.5874 0,-15.8039 12.5625 0,-15.8247 12.5508 0,-15.9364 12.5778 0,-15.9647 12.5961 0,-15.9978 12.6242 0,-16.0283 12.6305 0,-16.1158 12.6058 0,-16.1964 12.5803 0,-16.2336 12.5908 0,-16.2922 12.5889 0,-16.3435 12.5601 0,-16.3744 12.5454 0,-16.4217 12.5589 0,-16.5017 12.5961 0,-16.5837 12.6326 0,-16.7624 12.5357 0,-16.7867 12.5111 0,-16.8001 12.4864 0,-16.8018 12.4461 0,-16.7932 12.4229 0,-16.7308 12.3344 0,-16.7178 12.3224 0,-16.6846 12.3357 0,-16.5681 12.275 0,-16.5496 12.2624 0,-16.5071 12.214 0,-16.4953 12.1846 0,-16.4553 12.1718 0,-16.3506 12.1939 0,-16.2814 12.2411 0,-16.2235 12.2851 0,-16.1153 12.3333 0,-16.1393 12.2856 0,-16.1978 12.2594 0,-16.2219 12.2481 0,-16.26 12.2222 0,-16.3326 12.1531 0,-16.3497 12.1058 0,-16.3436 12.0314 0,-16.3345 11.9991 0,-16.2876 11.984 0,-16.2492 11.9282 0,-16.2028 11.9055 0,-16.1201 11.8821 0,-15.9775 11.9144 0,-15.9595 11.9279 0,-15.9408 11.9515 0,-15.9239 11.9846 0,-15.8981 12 0,-15.8528 12.0167 0,-15.777 12.013 0,-15.7637 11.9951 0,-15.7307 11.993 0,-15.7058 12.0099 0,-15.7052 12.0022 0,-15.7239 11.9675 0,-15.7695 11.9833 0,-15.7912 12.0012 0,-15.8415 11.9842 0,-15.8629 11.9671 0,-15.9294 11.8753 0,-15.9653 11.7736 0,-15.9594 11.7353 0,-15.852 11.7678 0,-15.7425 11.7892 0,-15.6817 11.7979 0,-15.6519 11.806 0,-15.5932 11.844 0,-15.539 11.8969 0,-15.4955 11.9365 0,-15.4308 11.9589 0,-15.4064 11.9633 0,-15.3701 11.9638 0,-15.3506 11.9594 0,-15.3163 11.9292 0,-15.2168 11.9039 0,-15.1945 11.9068 0,-15.1653 11.9269 0,-15.1442 11.9531 0,-15.075 11.9844 0,-15.0083 11.9763 0,-15 11.9675 0,-15 11.9549 0,-15.0222 11.9503 0,-15.0656 11.8471 0,-15.0537 11.8206 0,-15 11.7874 0,-15 11.765 0,-15.0665 11.8026 0,-15.0882 11.8515 0,-15.1308 11.8933 0,-15.1944 11.8679 0,-15.2156 11.865 0,-15.25 11.8656 0,-15.3271 11.8686 0,-15.3553 11.8782 0,-15.382 11.885 0,-15.4381 11.88 0,-15.4586 11.8653 0,-15.53 11.7775 0,-15.5561 11.7254 0,-15.5493 11.6901 0,-15.5311 11.6747 0,-15.4514 11.6725 0,-15.4235 11.6837 0,-15.4239 11.6761 0,-15.4293 11.6546 0,-15.4555 11.6179 0,-15.4674 11.5987 0,-15.4443 11.5531 0,-15.3911 11.5786 0,-15.372 11.5973 0,-15.3842 11.625 0,-15.3439 11.6808 0,-15.339 11.6815 0,-15.3244 11.6368 0,-15.2872 11.6492 0,-15.1728 11.6564 0,-15.0872 11.6283 0,-15.0272 11.5942 0,-15.0372 11.5764 0,-15.0945 11.5811 0,-15.1117 11.6156 0,-15.1878 11.6408 0,-15.2821 11.6193 0,-15.3258 11.5853 0,-15.4753 11.4578 0,-15.5011 11.3328 0,-15.4422 11.3455 0,-15.4216 11.3832 0,-15.3808 11.4053 0,-15.3612 11.3897 0,-15.3353 11.3788 0,-15.2653 11.4259 0,-15.2724 11.4153 0,-15.2892 11.3975 0,-15.3122 11.3778 0,-15.3331 11.3635 0,-15.3603 11.3643 0,-15.3866 11.3718 0,-15.4153 11.3247 0,-15.4267 11.2874 0,-15.4078 11.1899 0,-15.3535 11.1418 0,-15.3072 11.1305 0,-15.2794 11.1256 0,-15.2324 11.1267 0,-15.2203 11.1548 0,-15.2328 11.1878 0,-15.2367 11.2139 0,-15.2088 11.2298 0,-15.2022 11.1292 0,-15.2153 11.0866 0,-15.234 11.066 0,-15.2731 11.0282 0,-15.2329 10.9959 0,-15.2044 11.0053 0,-15.181 11.0414 0,-15.1695 11.0647 0,-15.1522 11.0861 0,-15.0978 11.1322 0,-15.0228 11.1953 0,-15.0354 11.1401 0,-15.075 11.1028 0,-15.0994 11.0655 0,-15.1157 10.9776 0,-15.0864 10.9251 0,-15.0497 10.9358 0,-15.0168 10.9564 0,-15.0751 10.8942 0,-15.0808 10.8713 0,-15.0732 10.8399 0,-15.0254 10.7828 0,-15.0054 10.7719 0,-15 10.7712 0,-15 10 0,-20 10 0),(-16.085 11.026 0,-16.06 11.0397 0,-16.0487 11.074 0,-16.0542 11.0998 0,-16.0514 11.1167 0,-16.0538 11.1284 0,-16.0664 11.1424 0,-16.0678 11.167 0,-16.054 11.1879 0,-16.0803 11.2057 0,-16.1106 11.2044 0,-16.1636 11.1669 0,-16.2364 11.1133 0,-16.2432 11.103 0,-16.2417 11.0851 0,-16.2344 11.0747 0,-16.2157 11.0553 0,-16.1885 11.0375 0,-16.1606 11.0258 0,-16.1547 11.0247 0,-16.085 11.026 0),(-15.74 11.1669 0,-15.6611 11.2251 0,-15.6554 11.2379 0,-15.6624 11.3015 0,-15.6893 11.3054 0,-15.7176 11.296 0,-15.753 11.2697 0,-15.7764 11.2258 0,-15.7786 11.1975 0,-15.7703 11.1669 0,-15.763 11.1639 0,-15.74 11.1669 0),(-16.2506 11.5367 0,-16.245 11.55 0,-16.2389 11.5647 0,-16.2432 11.5755 0,-16.272 11.577 0,-16.391 11.5467 0,-16.4201 11.5331 0,-16.4149 11.4823 0,-16.394 11.4868 0,-16.386 11.4993 0,-16.3686 11.5078 0,-16.3358 11.499 0,-16.3246 11.4894 0,-16.3122 11.4772 0,-16.2792 11.4883 0,-16.2683 11.5 0,-16.2506 11.5367 0),(-15.9482 11.424 0,-15.915 11.4486 0,-15.9097 11.4703 0,-15.9031 11.5422 0,-15.9056 11.5775 0,-15.9178 11.5858 0,-15.9583 11.5942 0,-15.9814 11.5767 0,-16.0147 11.5469 0,-16.065 11.4497 0,-16.0347 11.4172 0,-15.9482 11.424 0),(-15.5436 11.5269 0,-15.5221 11.5625 0,-15.4668 11.5653 0,-15.4879 11.6243 0,-15.5572 11.5934 0,-15.634 11.5358 0,-15.574 11.5068 0,-15.5436 11.5269 0),(-16.0294 11.7585 0,-15.9919 11.8528 0,-15.9842 11.8765 0,-15.9811 11.9057 0,-16.1571 11.8711 0,-16.1656 11.8408 0,-16.1578 11.809 0,-16.0931 11.756 0,-16.0853 11.7536 0,-16.0294 11.7585 0)))"
"161278.97","6410020","MULTIPOLYGON Z(((-25 10 0,-25 15 0,-24.4703 15 0,-24.485 14.9919 0,-24.4985 14.9776 0,-24.5233 14.9296 0,-24.5245 14.9183 0,-24.5106 14.8838 0,-24.4992 14.8708 0,-24.477 14.8514 0,-24.4471 14.8286 0,-24.4261 14.8181 0,-24.4145 14.8147 0,-24.39 14.8111 0,-24.3656 14.8129 0,-24.3394 14.825 0,-24.3195 14.84 0,-24.2995 14.8603 0,-24.2956 14.8705 0,-24.2956 14.8844 0,-24.2958 14.9275 0,-24.3032 14.9818 0,-24.3096 15 0,-23.7417 15 0,-23.7233 14.9772 0,-23.6886 14.9425 0,-23.6814 14.9356 0,-23.6631 14.925 0,-23.6333 14.9136 0,-23.5258 14.8961 0,-23.4492 14.9805 0,-23.4458 15 0,-20 15 0,-20 10 0,-25 10 0)))"
