"YEAR","GEAR","REGION","OCEAN","FAO_AREA","SPECIES","QUANTITY"
"1997","UNCL","Indian Ocean, Eastern","Indian","57","ALB",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SBF",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SWO",1064
"1997","UNCL","Indian Ocean, Eastern","Indian","57","BLM",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","BUM",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","MLS",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SFA",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SSP",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","BILL",5485
"1997","UNCL","Indian Ocean, Eastern","Indian","57","TUX",556
"1997","UNCL","Indian Ocean, Eastern","Indian","57","BSH",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","FAL",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","MSK",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","OCS",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","POR",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","RSK",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SPY",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","THR",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","SKH",4893
"1997","UNCL","Indian Ocean, Eastern","Indian","57","NTAD",3611
"1997","UNCL","Indian Ocean, Eastern","Indian","57","LOT",0
"1997","UNCL","Indian Ocean, Eastern","Indian","57","FRZ",1816
"1997","UNCL","Indian Ocean, Eastern","Indian","57","KAW",1666
"1997","UNCL","Indian Ocean, Eastern","Indian","57","COM",631
"1997","UNCL","Indian Ocean, Western","Indian","51","YFT",31
"1997","UNCL","Indian Ocean, Western","Indian","51","BET",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SKJ",0
"1997","UNCL","Indian Ocean, Western","Indian","51","ALB",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SBF",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SWO",0
"1997","UNCL","Indian Ocean, Western","Indian","51","BLM",0
"1997","UNCL","Indian Ocean, Western","Indian","51","BUM",0
"1997","UNCL","Indian Ocean, Western","Indian","51","MLS",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SFA",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SSP",0
"1997","UNCL","Indian Ocean, Western","Indian","51","BILL",0
"1997","UNCL","Indian Ocean, Western","Indian","51","TUX",0
"1997","UNCL","Indian Ocean, Western","Indian","51","BSH",0
"1997","UNCL","Indian Ocean, Western","Indian","51","FAL",0
"1997","UNCL","Indian Ocean, Western","Indian","51","MSK",0
"1997","UNCL","Indian Ocean, Western","Indian","51","OCS",0
"1997","UNCL","Indian Ocean, Western","Indian","51","POR",0
"1997","UNCL","Indian Ocean, Western","Indian","51","RSK",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SPY",0
"1997","UNCL","Indian Ocean, Western","Indian","51","THR",0
"1997","UNCL","Indian Ocean, Western","Indian","51","SKH",0
"1997","UNCL","Indian Ocean, Western","Indian","51","NTAD",0
"1997","UNCL","Indian Ocean, Western","Indian","51","LOT",0
"1997","UNCL","Indian Ocean, Western","Indian","51","FRZ",0
"1997","UNCL","Indian Ocean, Western","Indian","51","KAW",0
"1997","UNCL","Indian Ocean, Western","Indian","51","COM",0
"1998","BB","Indian Ocean, Eastern","Indian","57","YFT",0
"1998","BB","Indian Ocean, Eastern","Indian","57","BET",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SKJ",0
"1998","BB","Indian Ocean, Eastern","Indian","57","ALB",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SBF",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SWO",0
"1998","BB","Indian Ocean, Eastern","Indian","57","BLM",0
"1998","BB","Indian Ocean, Eastern","Indian","57","BUM",0
"1998","BB","Indian Ocean, Eastern","Indian","57","MLS",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SFA",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SSP",0
"1998","BB","Indian Ocean, Eastern","Indian","57","BILL",0
"1998","BB","Indian Ocean, Eastern","Indian","57","TUX",0
"1998","BB","Indian Ocean, Eastern","Indian","57","BSH",0
"1998","BB","Indian Ocean, Eastern","Indian","57","FAL",0
"1998","BB","Indian Ocean, Eastern","Indian","57","MSK",0
"1998","BB","Indian Ocean, Eastern","Indian","57","OCS",0
"1998","BB","Indian Ocean, Eastern","Indian","57","POR",0
"1998","BB","Indian Ocean, Eastern","Indian","57","RSK",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SPY",0
"1998","BB","Indian Ocean, Eastern","Indian","57","THR",0
"1998","BB","Indian Ocean, Eastern","Indian","57","SKH",0
"1998","BB","Indian Ocean, Eastern","Indian","57","NTAD",0
"1998","BB","Indian Ocean, Eastern","Indian","57","LOT",0
"1998","BB","Indian Ocean, Eastern","Indian","57","FRZ",0
"1998","BB","Indian Ocean, Eastern","Indian","57","KAW",0
"1998","BB","Indian Ocean, Eastern","Indian","57","COM",0
"1998","BB","Pacific, Southwest","Pacific","81","YFT",0
"1998","BB","Pacific, Southwest","Pacific","81","BET",0
"1998","BB","Pacific, Southwest","Pacific","81","SKJ",0
"1998","BB","Pacific, Southwest","Pacific","81","ALB",0
"1998","BB","Pacific, Southwest","Pacific","81","SBF",0
"1998","BB","Pacific, Southwest","Pacific","81","SWO",0
"1998","BB","Pacific, Southwest","Pacific","81","BLM",0
"1998","BB","Pacific, Southwest","Pacific","81","BUM",0
"1998","BB","Pacific, Southwest","Pacific","81","MLS",0
"1998","BB","Pacific, Southwest","Pacific","81","SFA",0
"1998","BB","Pacific, Southwest","Pacific","81","SSP",0
"1998","BB","Pacific, Southwest","Pacific","81","BILL",0
"1998","BB","Pacific, Southwest","Pacific","81","TUX",0
"1998","BB","Pacific, Southwest","Pacific","81","BSH",0
"1998","BB","Pacific, Southwest","Pacific","81","FAL",0
"1998","BB","Pacific, Southwest","Pacific","81","MSK",0
"1998","BB","Pacific, Southwest","Pacific","81","OCS",0
"1998","BB","Pacific, Southwest","Pacific","81","POR",0
"1998","BB","Pacific, Southwest","Pacific","81","RSK",0
"1998","BB","Pacific, Southwest","Pacific","81","SPY",0
"1998","BB","Pacific, Southwest","Pacific","81","THR",0
"1998","BB","Pacific, Southwest","Pacific","81","SKH",0
"1998","BB","Pacific, Southwest","Pacific","81","NTAD",0
"1998","BB","Pacific, Southwest","Pacific","81","LOT",0
"1998","BB","Pacific, Southwest","Pacific","81","FRZ",0
"1998","BB","Pacific, Southwest","Pacific","81","KAW",0
"1998","BB","Pacific, Southwest","Pacific","81","COM",0
"1998","BB",NA,NA,NA,"YFT",0
"1998","BB",NA,NA,NA,"BET",0
"1998","BB",NA,NA,NA,"SKJ",0
"1998","BB",NA,NA,NA,"ALB",0
"1998","BB",NA,NA,NA,"SBF",0
"1998","BB",NA,NA,NA,"SWO",0
"1998","BB",NA,NA,NA,"BLM",0
"1998","BB",NA,NA,NA,"BUM",0
"1998","BB",NA,NA,NA,"MLS",0
"1998","BB",NA,NA,NA,"SFA",0
"1998","BB",NA,NA,NA,"SSP",0
"1998","BB",NA,NA,NA,"BILL",0
"1998","BB",NA,NA,NA,"TUX",0
"1998","BB",NA,NA,NA,"BSH",0
"1998","BB",NA,NA,NA,"FAL",0
"1998","BB",NA,NA,NA,"MSK",0
"1998","BB",NA,NA,NA,"OCS",0
"1998","BB",NA,NA,NA,"POR",0
"1998","BB",NA,NA,NA,"RSK",0
"1998","BB",NA,NA,NA,"SPY",0
"1998","BB",NA,NA,NA,"THR",0
"1998","BB",NA,NA,NA,"SKH",0
"1998","BB",NA,NA,NA,"NTAD",0
"1998","BB",NA,NA,NA,"LOT",0
"1998","BB",NA,NA,NA,"FRZ",0
"1998","BB",NA,NA,NA,"KAW",0
"1998","BB",NA,NA,NA,"COM",0
"1998","BS","Indian Ocean, Western","Indian","51","YFT",21.87
"1998","BS","Indian Ocean, Western","Indian","51","BET",0
"1998","BS","Indian Ocean, Western","Indian","51","SKJ",0.06
"1998","BS","Indian Ocean, Western","Indian","51","ALB",0
"1998","BS","Indian Ocean, Western","Indian","51","SBF",0
"1998","BS","Indian Ocean, Western","Indian","51","SWO",0
"1998","BS","Indian Ocean, Western","Indian","51","BLM",0
"1998","BS","Indian Ocean, Western","Indian","51","BUM",0
"1998","BS","Indian Ocean, Western","Indian","51","MLS",0
"1998","BS","Indian Ocean, Western","Indian","51","SFA",0
"1998","BS","Indian Ocean, Western","Indian","51","SSP",0
"1998","BS","Indian Ocean, Western","Indian","51","BILL",0
"1998","BS","Indian Ocean, Western","Indian","51","TUX",0
"1998","BS","Indian Ocean, Western","Indian","51","BSH",0
"1998","BS","Indian Ocean, Western","Indian","51","FAL",0
"1998","BS","Indian Ocean, Western","Indian","51","MSK",0
"1998","BS","Indian Ocean, Western","Indian","51","OCS",0
"1998","BS","Indian Ocean, Western","Indian","51","POR",0
"1998","BS","Indian Ocean, Western","Indian","51","RSK",0
"1998","BS","Indian Ocean, Western","Indian","51","SPY",0
"1998","BS","Indian Ocean, Western","Indian","51","THR",0
"1998","BS","Indian Ocean, Western","Indian","51","SKH",0
"1998","BS","Indian Ocean, Western","Indian","51","NTAD",0
"1998","BS","Indian Ocean, Western","Indian","51","LOT",0
"1998","BS","Indian Ocean, Western","Indian","51","FRZ",0
"1998","BS","Indian Ocean, Western","Indian","51","KAW",0
"1998","BS","Indian Ocean, Western","Indian","51","COM",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","YFT",15.86
"1998","ELL","Atlantic, Southeast","Atlantic","47","BET",4.84
"1998","ELL","Atlantic, Southeast","Atlantic","47","SKJ",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","ALB",1.62
"1998","ELL","Atlantic, Southeast","Atlantic","47","SBF",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","SWO",229.17
"1998","ELL","Atlantic, Southeast","Atlantic","47","BLM",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","BUM",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","MLS",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","SFA",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","SSP",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","BILL",0.7
"1998","ELL","Atlantic, Southeast","Atlantic","47","TUX",12.17
"1998","ELL","Atlantic, Southeast","Atlantic","47","BSH",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","FAL",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","MSK",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","OCS",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","POR",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","RSK",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","SPY",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","THR",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","SKH",1.86
"1998","ELL","Atlantic, Southeast","Atlantic","47","NTAD",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","LOT",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","FRZ",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","KAW",0
"1998","ELL","Atlantic, Southeast","Atlantic","47","COM",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","YFT",225.63
"1998","ELL","Indian Ocean, Eastern","Indian","57","BET",159.45
"1998","ELL","Indian Ocean, Eastern","Indian","57","SKJ",1.16
"1998","ELL","Indian Ocean, Eastern","Indian","57","ALB",23.11
"1998","ELL","Indian Ocean, Eastern","Indian","57","SBF",6.68
"1998","ELL","Indian Ocean, Eastern","Indian","57","SWO",234.96
"1998","ELL","Indian Ocean, Eastern","Indian","57","BLM",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","BUM",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","MLS",8.45
"1998","ELL","Indian Ocean, Eastern","Indian","57","SFA",2.69
"1998","ELL","Indian Ocean, Eastern","Indian","57","SSP",0.07
"1998","ELL","Indian Ocean, Eastern","Indian","57","BILL",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","TUX",4.01
"1998","ELL","Indian Ocean, Eastern","Indian","57","BSH",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","FAL",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","MSK",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","OCS",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","POR",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","RSK",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","SPY",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","THR",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","SKH",23.75
"1998","ELL","Indian Ocean, Eastern","Indian","57","NTAD",42.241
"1998","ELL","Indian Ocean, Eastern","Indian","57","LOT",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","KAW",0
"1998","ELL","Indian Ocean, Eastern","Indian","57","COM",0
"1998","ELL","Indian Ocean, Western","Indian","51","YFT",60.979506
"1998","ELL","Indian Ocean, Western","Indian","51","BET",59.93
"1998","ELL","Indian Ocean, Western","Indian","51","SKJ",0
"1998","ELL","Indian Ocean, Western","Indian","51","ALB",1.97
"1998","ELL","Indian Ocean, Western","Indian","51","SBF",0
"1998","ELL","Indian Ocean, Western","Indian","51","SWO",1640.89
"1998","ELL","Indian Ocean, Western","Indian","51","BLM",0.92
"1998","ELL","Indian Ocean, Western","Indian","51","BUM",1.11
"1998","ELL","Indian Ocean, Western","Indian","51","MLS",0.05
"1998","ELL","Indian Ocean, Western","Indian","51","SFA",1.709684
"1998","ELL","Indian Ocean, Western","Indian","51","SSP",0
"1998","ELL","Indian Ocean, Western","Indian","51","BILL",5.633308
"1998","ELL","Indian Ocean, Western","Indian","51","TUX",3.203381
"1998","ELL","Indian Ocean, Western","Indian","51","BSH",0
"1998","ELL","Indian Ocean, Western","Indian","51","FAL",0
"1998","ELL","Indian Ocean, Western","Indian","51","MSK",0
"1998","ELL","Indian Ocean, Western","Indian","51","OCS",0
"1998","ELL","Indian Ocean, Western","Indian","51","POR",0
"1998","ELL","Indian Ocean, Western","Indian","51","RSK",0
"1998","ELL","Indian Ocean, Western","Indian","51","SPY",0
"1998","ELL","Indian Ocean, Western","Indian","51","THR",0
"1998","ELL","Indian Ocean, Western","Indian","51","SKH",15.949093
"1998","ELL","Indian Ocean, Western","Indian","51","NTAD",0
"1998","ELL","Indian Ocean, Western","Indian","51","LOT",0
"1998","ELL","Indian Ocean, Western","Indian","51","FRZ",0
"1998","ELL","Indian Ocean, Western","Indian","51","KAW",0
"1998","ELL","Indian Ocean, Western","Indian","51","COM",0
"1998","ELL",NA,NA,NA,"YFT",16.66
"1998","ELL",NA,NA,NA,"BET",2.62
"1998","ELL",NA,NA,NA,"SKJ",0.08
"1998","ELL",NA,NA,NA,"ALB",3.39
"1998","ELL",NA,NA,NA,"SBF",126.02
"1998","ELL",NA,NA,NA,"SWO",3.76
"1998","ELL",NA,NA,NA,"BLM",0
"1998","ELL",NA,NA,NA,"BUM",0
"1998","ELL",NA,NA,NA,"MLS",0.27
"1998","ELL",NA,NA,NA,"SFA",0
"1998","ELL",NA,NA,NA,"SSP",0
"1998","ELL",NA,NA,NA,"BILL",0
"1998","ELL",NA,NA,NA,"TUX",0.05
"1998","ELL",NA,NA,NA,"BSH",0
"1998","ELL",NA,NA,NA,"FAL",0
"1998","ELL",NA,NA,NA,"MSK",0
"1998","ELL",NA,NA,NA,"OCS",0
"1998","ELL",NA,NA,NA,"POR",0
"1998","ELL",NA,NA,NA,"RSK",0
"1998","ELL",NA,NA,NA,"SPY",0
"1998","ELL",NA,NA,NA,"THR",0
"1998","ELL",NA,NA,NA,"SKH",27.11
"1998","ELL",NA,NA,NA,"NTAD",5.662
"1998","ELL",NA,NA,NA,"LOT",0
"1998","ELL",NA,NA,NA,"FRZ",0
"1998","ELL",NA,NA,NA,"KAW",0
"1998","ELL",NA,NA,NA,"COM",0
"1998","FN","Indian Ocean, Western","Indian","51","YFT",635.41
"1998","FN","Indian Ocean, Western","Indian","51","BET",0
"1998","FN","Indian Ocean, Western","Indian","51","SKJ",0
"1998","FN","Indian Ocean, Western","Indian","51","ALB",0
"1998","FN","Indian Ocean, Western","Indian","51","SBF",0
"1998","FN","Indian Ocean, Western","Indian","51","SWO",0
"1998","FN","Indian Ocean, Western","Indian","51","BLM",0
"1998","FN","Indian Ocean, Western","Indian","51","BUM",0
"1998","FN","Indian Ocean, Western","Indian","51","MLS",0
"1998","FN","Indian Ocean, Western","Indian","51","SFA",0
"1998","FN","Indian Ocean, Western","Indian","51","SSP",0
"1998","FN","Indian Ocean, Western","Indian","51","BILL",0
"1998","FN","Indian Ocean, Western","Indian","51","TUX",0
"1998","FN","Indian Ocean, Western","Indian","51","BSH",0
"1998","FN","Indian Ocean, Western","Indian","51","FAL",0
"1998","FN","Indian Ocean, Western","Indian","51","MSK",0
"1998","FN","Indian Ocean, Western","Indian","51","OCS",0
"1998","FN","Indian Ocean, Western","Indian","51","POR",0
"1998","FN","Indian Ocean, Western","Indian","51","RSK",0
"1998","FN","Indian Ocean, Western","Indian","51","SPY",0
"1998","FN","Indian Ocean, Western","Indian","51","THR",0
"1998","FN","Indian Ocean, Western","Indian","51","SKH",0
"1998","FN","Indian Ocean, Western","Indian","51","NTAD",0
"1998","FN","Indian Ocean, Western","Indian","51","LOT",0
"1998","FN","Indian Ocean, Western","Indian","51","FRZ",0
"1998","FN","Indian Ocean, Western","Indian","51","KAW",0
"1998","FN","Indian Ocean, Western","Indian","51","COM",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","YFT",12099
"1998","G/L","Indian Ocean, Eastern","Indian","57","BET",30
"1998","G/L","Indian Ocean, Eastern","Indian","57","SKJ",27369
"1998","G/L","Indian Ocean, Eastern","Indian","57","ALB",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SBF",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SWO",1685
"1998","G/L","Indian Ocean, Eastern","Indian","57","BLM",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","BUM",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","MLS",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SFA",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SSP",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","BILL",5558
"1998","G/L","Indian Ocean, Eastern","Indian","57","TUX",156
"1998","G/L","Indian Ocean, Eastern","Indian","57","BSH",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","FAL",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","MSK",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","OCS",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","POR",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","RSK",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SPY",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","THR",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","SKH",22518
"1998","G/L","Indian Ocean, Eastern","Indian","57","NTAD",1625
"1998","G/L","Indian Ocean, Eastern","Indian","57","LOT",0
"1998","G/L","Indian Ocean, Eastern","Indian","57","FRZ",1247
"1998","G/L","Indian Ocean, Eastern","Indian","57","KAW",877
"1998","G/L","Indian Ocean, Eastern","Indian","57","COM",408
"1998","GILL","Indian Ocean, Eastern","Indian","57","YFT",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","BET",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SKJ",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","ALB",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SBF",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SWO",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","BLM",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","BUM",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","MLS",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SFA",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SSP",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","BILL",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","TUX",1595
"1998","GILL","Indian Ocean, Eastern","Indian","57","BSH",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","FAL",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","MSK",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","OCS",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","POR",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","RSK",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SPY",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","THR",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","SKH",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","NTAD",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","LOT",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","FRZ",0
"1998","GILL","Indian Ocean, Eastern","Indian","57","KAW",5
"1998","GILL","Indian Ocean, Eastern","Indian","57","COM",0
"1998","GILL","Indian Ocean, Western","Indian","51","YFT",6195.71
"1998","GILL","Indian Ocean, Western","Indian","51","BET",0
"1998","GILL","Indian Ocean, Western","Indian","51","SKJ",221.75
"1998","GILL","Indian Ocean, Western","Indian","51","ALB",0
"1998","GILL","Indian Ocean, Western","Indian","51","SBF",0
"1998","GILL","Indian Ocean, Western","Indian","51","SWO",0
"1998","GILL","Indian Ocean, Western","Indian","51","BLM",0
"1998","GILL","Indian Ocean, Western","Indian","51","BUM",0
"1998","GILL","Indian Ocean, Western","Indian","51","MLS",0
"1998","GILL","Indian Ocean, Western","Indian","51","SFA",0
"1998","GILL","Indian Ocean, Western","Indian","51","SSP",0
"1998","GILL","Indian Ocean, Western","Indian","51","BILL",0
"1998","GILL","Indian Ocean, Western","Indian","51","TUX",0
"1998","GILL","Indian Ocean, Western","Indian","51","BSH",0
"1998","GILL","Indian Ocean, Western","Indian","51","FAL",0
"1998","GILL","Indian Ocean, Western","Indian","51","MSK",0
"1998","GILL","Indian Ocean, Western","Indian","51","OCS",0
"1998","GILL","Indian Ocean, Western","Indian","51","POR",0
"1998","GILL","Indian Ocean, Western","Indian","51","RSK",0
"1998","GILL","Indian Ocean, Western","Indian","51","SPY",0
"1998","GILL","Indian Ocean, Western","Indian","51","THR",0
"1998","GILL","Indian Ocean, Western","Indian","51","SKH",0
"1998","GILL","Indian Ocean, Western","Indian","51","NTAD",0
"1998","GILL","Indian Ocean, Western","Indian","51","LOT",0
"1998","GILL","Indian Ocean, Western","Indian","51","FRZ",0
"1998","GILL","Indian Ocean, Western","Indian","51","KAW",0
"1998","GILL","Indian Ocean, Western","Indian","51","COM",0
"1998","HAND","Indian Ocean, Western","Indian","51","YFT",1667.28
"1998","HAND","Indian Ocean, Western","Indian","51","BET",0
"1998","HAND","Indian Ocean, Western","Indian","51","SKJ",2.7
"1998","HAND","Indian Ocean, Western","Indian","51","ALB",0
"1998","HAND","Indian Ocean, Western","Indian","51","SBF",0
"1998","HAND","Indian Ocean, Western","Indian","51","SWO",0
"1998","HAND","Indian Ocean, Western","Indian","51","BLM",0
"1998","HAND","Indian Ocean, Western","Indian","51","BUM",0
"1998","HAND","Indian Ocean, Western","Indian","51","MLS",0
"1998","HAND","Indian Ocean, Western","Indian","51","SFA",0
"1998","HAND","Indian Ocean, Western","Indian","51","SSP",0
"1998","HAND","Indian Ocean, Western","Indian","51","BILL",0
"1998","HAND","Indian Ocean, Western","Indian","51","TUX",0
"1998","HAND","Indian Ocean, Western","Indian","51","BSH",0
"1998","HAND","Indian Ocean, Western","Indian","51","FAL",0
"1998","HAND","Indian Ocean, Western","Indian","51","MSK",0
"1998","HAND","Indian Ocean, Western","Indian","51","OCS",0
"1998","HAND","Indian Ocean, Western","Indian","51","POR",0
"1998","HAND","Indian Ocean, Western","Indian","51","RSK",0
"1998","HAND","Indian Ocean, Western","Indian","51","SPY",0
"1998","HAND","Indian Ocean, Western","Indian","51","THR",0
"1998","HAND","Indian Ocean, Western","Indian","51","SKH",0
"1998","HAND","Indian Ocean, Western","Indian","51","NTAD",0
"1998","HAND","Indian Ocean, Western","Indian","51","LOT",0
"1998","HAND","Indian Ocean, Western","Indian","51","FRZ",0
"1998","HAND","Indian Ocean, Western","Indian","51","KAW",0
"1998","HAND","Indian Ocean, Western","Indian","51","COM",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","YFT",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","BET",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SKJ",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","ALB",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SBF",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SWO",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","BLM",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","BUM",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","MLS",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SFA",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SSP",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","BILL",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","TUX",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","BSH",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","FAL",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","MSK",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","OCS",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","POR",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","RSK",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SPY",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","THR",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","SKH",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","NTAD",0.92
"1998","HATR","Indian Ocean, Eastern","Indian","57","LOT",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","FRZ",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","KAW",0
"1998","HATR","Indian Ocean, Eastern","Indian","57","COM",0
"1998","HATR","Pacific, Southwest","Pacific","81","YFT",0.08
"1998","HATR","Pacific, Southwest","Pacific","81","BET",0
"1998","HATR","Pacific, Southwest","Pacific","81","SKJ",0.835
"1998","HATR","Pacific, Southwest","Pacific","81","ALB",6.766
"1998","HATR","Pacific, Southwest","Pacific","81","SBF",0
"1998","HATR","Pacific, Southwest","Pacific","81","SWO",0
"1998","HATR","Pacific, Southwest","Pacific","81","BLM",0
"1998","HATR","Pacific, Southwest","Pacific","81","BUM",0
"1998","HATR","Pacific, Southwest","Pacific","81","MLS",0
"1998","HATR","Pacific, Southwest","Pacific","81","SFA",0
"1998","HATR","Pacific, Southwest","Pacific","81","SSP",0
"1998","HATR","Pacific, Southwest","Pacific","81","BILL",0
"1998","HATR","Pacific, Southwest","Pacific","81","TUX",0
"1998","HATR","Pacific, Southwest","Pacific","81","BSH",0
"1998","HATR","Pacific, Southwest","Pacific","81","FAL",0
"1998","HATR","Pacific, Southwest","Pacific","81","MSK",0
"1998","HATR","Pacific, Southwest","Pacific","81","OCS",0
"1998","HATR","Pacific, Southwest","Pacific","81","POR",0
"1998","HATR","Pacific, Southwest","Pacific","81","RSK",0
"1998","HATR","Pacific, Southwest","Pacific","81","SPY",0
