"Year","MonthStart","Gear","Fleet","EffortUnits","QualityCode","Source","Region","Ocean","FAO_AREA_CODE","effort"
2000,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",54019.8461538462
2000,10,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,10265
2000,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",66362
2000,11,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,6400
2000,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",47744.4444444444
2000,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,7550
2001,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",40331.2
2001,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,916.666666666667
2001,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",39154.5
2001,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1850
2001,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",55099
2001,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1703.33333333333
2001,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",74887.25
2001,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1293.33333333333
2001,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",64561.8888888889
2001,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1600
2001,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",48877.5
2001,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,16741.5
2001,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",75530.5
2001,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,8420
2001,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",64352.2
2001,8,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,844
2001,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",58337.8888888889
2001,9,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1800
2001,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",57305.8888888889
2001,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",55240
2001,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",39018.75
2001,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,2060
2002,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",44990.6666666667
2002,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1425
2002,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",34730.0833333333
2002,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1592.5
2002,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",59103.5
2002,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1000
2002,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",62073.5
2002,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",55175.7
2002,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,4050
2002,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",72086.6666666667
2002,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,5550
2002,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",71866.7142857143
2002,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1500
2002,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",73971.75
2002,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",62749.75
2002,9,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1000
2002,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",54895.1
2002,10,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3350
2002,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",40608.4545454545
2002,11,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,22200
2002,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25921.5454545455
2002,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,4200
2003,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",24017.5384615385
2003,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1992.5
2003,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23576
2003,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,2220
2003,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",38552.3333333333
2003,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,800
2003,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",47713.2857142857
2003,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",28817.5
2003,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1325
2003,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",40576.6666666667
2003,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",42424.4444444444
2003,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1500
2003,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",45221.875
2003,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",59264.1666666667
2003,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",38264.375
2003,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",29305.5555555556
2003,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",20169.1666666667
2003,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,43659.5
2004,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9861.5
2004,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,5163.33333333333
2004,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",21031.375
2004,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,4240
2004,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11094.1666666667
2004,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1250
2004,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",24130
2004,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1640
2004,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27019.6
2004,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",28633
2004,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1000
2004,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",26649.2857142857
2004,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27305
2004,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18746.25
2004,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27783.3333333333
2004,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17865
2004,11,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3000
2004,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19959.5
2005,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7081.66666666667
2005,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1100
2005,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14174.6
2005,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9835
2005,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9575.33333333333
2005,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1100
2005,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17135
2005,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1120
2005,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14764
2005,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27154.3333333333
2005,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23996.6666666667
2005,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15685
2005,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12752
2005,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",20512
2005,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23470
2006,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11891
2006,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",35940
2006,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1200
2006,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16324.2
2006,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3000
2006,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",33662.5
2006,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18960.25
2006,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15326.25
2006,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13907.5
2006,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16966.6666666667
2006,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12034
2006,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12532
2006,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14576.4
2006,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7821.2
2007,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7890
2007,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",8130
2007,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14177
2007,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",39035
2007,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1490
2007,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",38806
2007,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13248
2007,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",36570
2007,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18570
2007,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10633.3333333333
2007,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11545.8333333333
2007,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7328.75
2007,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",6925.8
2008,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1000
2008,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11422
2008,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,2839
2008,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15564
2008,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27615
2008,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1200
2008,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",34189
2008,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18099
2008,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7089.5
2008,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",4734.66666666667
2008,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19835
2008,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",21660
2008,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11555
2008,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",5310
2009,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22605
2009,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11355
2009,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1106
2009,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16188.3333333333
2009,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",7736
2009,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12087.5
2009,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25226.6666666667
2009,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18008.25
2009,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14918
2009,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10847.5
2009,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25780
2010,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",8265
2010,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",6884
2010,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13519
2010,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3241
2010,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17591.6666666667
2010,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",46311.5
2010,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",40611
2010,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27109.5
2010,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",36512.5
2010,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",33025.5
2010,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25567.5
2010,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19581.5
2010,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22754
2011,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11525
2011,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13538.75
2011,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",38725
2011,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12466.6666666667
2011,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9461.66666666667
2011,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10555.3333333333
2011,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",44191
2011,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",38385
2011,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14935
2011,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",39340
2011,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9600
2012,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",8360
2012,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23250
2012,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3200
2012,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11550
2012,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15500
2012,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",52862
2012,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",26262
2012,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17746.4
2012,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1980
2012,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15297
2012,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",24378
2012,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11892
2012,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22950.6
2012,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10138.1666666667
2013,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",28789
2013,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18501
2013,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11130
2013,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25601.3333333333
2013,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22712
2013,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1680
2013,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23151.5
2013,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10588.3333333333
2013,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22275
2013,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25425
2013,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",36761
2013,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14511.3333333333
2013,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19900
2014,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17413
2014,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3210
2014,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",5455
2014,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25775.5
2014,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",44219
2014,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",25068.5
2014,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16270.5
2014,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10625
2014,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14619
2014,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22382
2014,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",23460
2014,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",34992
2014,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14130
2015,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9281
2015,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",36816
2015,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",53611
2015,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",34325
2015,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22311.5
2015,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11527.5
2015,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,7430
2015,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",22298
2015,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",42578
2015,8,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,1400
2015,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",56814
2015,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19151.5
2015,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13826.5
2015,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9530
2016,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18504
2016,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16752
2016,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17574
2016,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",24226.5
2016,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3888.5
2016,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11978.5
2016,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,15127
2016,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11660
2016,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,8300
2016,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",12179.6666666667
2016,8,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,11800
2016,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",27748
2016,9,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,7650
2016,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",15121
2016,10,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,9800
2016,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",42537
2016,11,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,8400
2016,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14830
2016,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,8900
2017,1,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14609
2017,1,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,10218
2017,2,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",17198
2017,2,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,6400
2017,3,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14651.25
2017,3,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,6900
2017,4,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11394
2017,4,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,5575
2017,5,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",9247.2
2017,5,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,5613.33333333333
2017,6,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",19079
2017,6,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,4923.33333333333
2017,7,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",16159
2017,7,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,4375
2017,8,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",13780
2017,8,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,7190
2017,9,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",14260
2017,9,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,5813
2017,10,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",11465
2017,10,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,11490
2017,11,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",18780
2017,11,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,11686
2017,12,"ELL","AUS","HOOKS",3,"LO","Indian Ocean, Eastern","Indian","57",10575
2017,12,"ELL","AUS","HOOKS",3,"LO",NA,NA,NA,3962
2006,2,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",240000
2006,3,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",112500
2006,3,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",131300
2006,4,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",130000
2006,4,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",120000
2006,5,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",192300
2006,5,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",120000
2006,6,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",121000
2006,7,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",63000
2006,7,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",69000
2006,8,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",106002
2006,8,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",87800
2006,9,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",132000
2006,9,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",108000
2006,10,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",88843.3333333333
2006,10,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",96250
2006,11,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",136600
2006,11,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Eastern","Indian","57",97500
2006,12,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",84030
2007,1,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",241250
2007,3,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",223000
2007,6,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",235650
2007,8,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",175000
2007,10,"FLL","CHN","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",175000
